0,1,2
"童话小木门  插座防护盒
","　　这可爱的小木门有没有让人联想起童话故事里的森林小屋？这扇小木门背后是七个小矮人或者是白雪公主？

",6
"2010年迪欧品牌财富全国招商大会成功召开
","　　2010年3月26日下午15：00，中国著名办公家具企业——迪欧家具在中山市五星级酒店金钻酒店金钻厅隆重举行了千人全国招商大会。迪欧家具总经理、营销总监、市场总监等纷纷致辞。同时，迪欧家具的发展和成绩得到了行业协会的一致肯定。
　　中国家具协会副理事长朱长岭、中国家具协会办公家具专业委员会秘书长杨磊、中国国际名牌协会会长解艾兰、广东家协秘书长王克、中山家具商会会长黎伟良、中山家具商会秘书长邓广森等行业领导纷纷到场祝贺致辞，对迪欧家具的发展给予了极高的评价，并对迪欧家具近年来取得的成绩表示祝贺。中国家具协会副理事长朱长岭先生对迪欧的发展寄予了厚望，希望迪欧家具继续扮演好中国办公家具行业领导者形象，带领整个办公家具行业走上规范化、规模化和品牌化的经营模式。
　　朱长岭：营销模式创新，将成迪欧家具发展新亮点
　　中国家具协会副理事长朱长岭先生致辞
　　会上，中国家具协会副理事长朱长岭如是说，首先我代表中国家具协会对迪欧家具成功举行全国的经销商招商大会表示祝贺，我想在这里讲几个可能大家关心的问题。我们中国家具行业已经成为世界重要的行业，也就是说我们中国家具是世界重要的生产国家，我们的家具出口世界第一，我们全国家具有500万职工、有5万家企业，2009年我们完成家具总产值7300亿，2009年在经济形势不好的情况下我们家具出口259.58亿美金，同比下降6%。今年的1、2月份我们的家具出口47亿美金，比去年同期增长30.3%，也就是说我们家具行业仍然处在一个比较好的发展趋势之下。家具行业的发展也包括我们办公家具行业的发展，我们全国的办公家具企业占总数的大约15%左右，我们的产值应该是完成了总产值的15%左右，我们的办公家具出口有20多亿美金，也成为世界的一个办公家具的生产大国。在这里客观地讲我们办公家具行业还处在一个发展的过程当中，很多的企业有了品牌，但是大企业还不是多。国内基本能够满足机关厂矿的需要，但是还有一个很大的发展空间。
　　迪欧家具这几年通过努力不断地创新，已经发展成为国内一个比较大的家具企业，并且已经有了很强的生产能力，今天很多的经销商来到迪欧，来看迪欧的生产、迪欧的样品，包括来迪欧订货，我觉得这是一个很好的事情，因为我们家具行业在今后仍然是一个快速发展的行业，从现在的情况来看我们的城市化建设还在加速，我们国家的第三产业还在发展，我们的金融证券业在发展，这些行业的发展对我们办公家具的需求还在增长着。通过迪欧5年的发展我感觉到我们迪欧企业用专业化、系列化的生产方式不断地创新，把产品搞成差异化，我们办公家具的销售主要是两条路，一个是机关订货，也就是厂矿机关订货招投标的方式，还有一种是直接在市场上直接销售，现在市场上的直接销售是逐步发展的，而且各个城市对办公家具的需求也是增长的。所以我感觉我们迪欧企业这种直销渠道销售的方式在我们家具行业也是一种创举，也能够为我们家具行业的发展提供好的经营模式和经营方式，也希望我们在座的经销商通过销售迪欧家具的产品，能够把我们自己的事业搞上去，能够进一步促进我们家具行业的发展。
　　王克：迪欧创新模式，给家具行业回暖带来春风
　　广东家具协会秘书长致辞
　　在迪欧家具招商大会上，广东家具协会常务副会长兼秘书长王克先生也发表了热情洋溢的讲话。他说道，经过30年广东的家具行业发展应该说举世瞩目，我们在全国家具行业的地位仍然是处于一个领先的地位，2009年大家都知道非常地困难，但是我们广东的家具行业与来自全国，包括今天在座的全国各地的经销商们和世界各地的经销商们共同努力，我们战胜了“严寒”，所以今天在这里也对大家这么多的人来，对广东家具行业发展做出的努力和贡献表示深深的谢意！2009年广东家具行业总产销额1960亿元人民币，比08年增长了6.5%，占全国总数的1/3，我们的出口达到了108亿美元，比2008年下降了6%，占全国的40%。我想这个成绩来之不易，确实是全体家具人共同努力的结果。今年我们很高兴地看到1—2月份广东的家具出口达到了18.1亿美元，比上年同期增长36%，我们的内销同样也呈现了一个非常好的开局，也就是说家具行业回暖的春天已经到来了，就跟刚才活动开篇一样的那位小女孩唱的《春天的故事》。
　　确实，家具行业的“春天”到来了，我们今天在这里聚会，相聚在中山、相聚在迪欧这个活动，我相信会非常有意义。迪欧家具大家都知道他不是一个老兵，算是一个新兵，这个新兵能够在“创新”这个问题上下足了功夫，我想就有很多值得称道的地方。现在我们讲家具行业的创新不外乎这几个方面，在我们设计创新、技术创新、品牌创新、营销创新等等，但我想能够把几样东西集于一身在企业发展到一定程度的时候爆发出一个很强的冲击力，我相信这个企业一定能够在新的形势下面打开一片天地，为自己的企业发展注入更多、更强大的活力。像今天这样的活动在民用家具屡见不鲜，我也参加了很多，规模比这个还大，但是在办公家具行业里应该是非常少有的，能够做到那么大的规模。也就是说我们迪欧品牌有强大的吸引力，我们广东的办公家具又有很多新的活力。
　　解艾兰：品牌是金，诚信是魂
　　在迪欧品牌财富全国招商大会上，中国国际名牌协会会长解艾兰女士抑制不住自己的心情，如是说道：今天的会议使我们受益匪浅，这个会议开得不仅隆重，内容丰富多彩，而且更重要的是这一次会议他本身具有很深的文化内涵，这个文化内涵就是迪欧品牌建设和品牌营销模式，迪欧的几位领导今天分别全面系统地向我们大家介绍了他们品牌的建设和品牌营销模式的打造，那么他们成功的经验告诉我们所有企业，只有结合自己企业的实际，走自己的路，才能做强做大，才能在激烈的市场竞争中立于不败之地，所以我认为迪欧的品牌建设和品牌的营销成功经验值得我们学习和推广。
　　大家知道我是搞品牌的，所以我一看到大家在研究品牌、讨论品牌，我的情绪就来了。“品牌”这两个字，目前在我们社会上是使用频率最高的一个词汇，各行各业都在使用，目的是什么呢？为了提高市场的竞争力。因为品牌是诚信，品牌是美誉度、信誉度、用户的忠诚度，同样的产品有没有牌子在市场上它的差价一般在10—12%，所以品牌对企业来讲不仅是他经济实力的象征，更是他在社会诚信的重要标致。对于一个国家来讲，拥有品牌的多少既是这个国家经济实力的象征，更是这个国家民族素质整体的体现。因为品牌是时尚、是潮流，是财富、是无形资产、是世界语言，他已经走进了千家万户，超越了民族、超越了国家，所以我们大家一起团结起来，下定决心，立民族志气，把中国的家具打造成世界名牌。
　　在迪欧招商大会上，还出现了一场别具生面的动人情景。这就是解会长专门为迪欧品牌带来了一份厚礼。这份厚礼是由中国国际书画院的张少周副院长和中国国际名牌协会会长解艾兰女士赠给迪欧家具的。他们共同为迪欧家具书写了一幅书法作品，写着“祝贺2010年迪欧品牌财富全国招商大会圆满成功！品牌是金、诚信是魂。”
　　中国国际名牌协会会长解艾兰女士为迪欧书写的书法作品
　　迪欧家具总经理黄寿金先生也激动不已，特别是解会长带来的这份书法贺礼，让黄总久久不能平静。黄总说：我要将这幅书法挂在我们办公大厅的正中央，让每一个员工每天都要看看，永远铭记 “品牌是金、诚信是魂”。
　　迪欧千人招商大会在积极向上的气氛中得到了升华，不少经销商会后表示：通过本次招商大会，对办公家具新盈利模式的详细讲解，对迪欧家具的品牌经营有了全新的了解，对未来的销售经营和与迪欧家具的合作前景充满信心。
　　中国家具协会副理事长朱长岭先生为迪欧金牌经销商颁奖
　　迪欧家具是广东地区乃至全国著名的办公家具品牌。在多年的不懈努力中形成“工艺精湛、设计独特、服务高效、专业领先、规范管理”的企业核心竞争力。迪欧开发的现代办公家具产品在市场中独占鳌头，是中国办公家具行业耀眼的新星。迪欧家具2010年携手家具行业著名策划机构启动“打造全国百万、千万富翁”计划，在同行业首推各级市场独家品牌连锁经营模式，受到经销商广泛追捧。

",6
"东方家园建材超市3.15将降价进行到底 
","　　过春节短暂的“蛰伏”，京城家居建材市场一改往年的平静，刚过完元宵节仅一周，国内家居建材超市连锁巨头——东方家园建材超市就掀起了3.15开春装修巨惠，全国24家门店联手“将降价进行到底“！据东方家园全国营销总监俞雷介绍，从2月25日起东方家园全面推出单品直降、品牌折扣、高额返券、积分换礼等多重优惠，再次展现东方家园的价格优势，让消费者真正享受到来自东方家园的低价与实惠！
　　1亿促销资源大集结，将降价进行到底
　　东方家园为准备此次促销，年初便开始与国内外各大知名品牌家居建材厂商沟通谈判，共同投入1亿元的促销资源，让利于顾客。本次促销东方家园备货超过3亿，其中畅销品、买断品、惊爆品的比例超过整体库存的70%，产品品类覆盖地板、瓷砖、油漆涂料、门窗吊顶、橱柜、厨房电器、卫浴洁具等在内的家居建材主要品类的众多领军品牌，像冠军、立邦、摩恩、欧琳、科宝、雅迪尔、方太、帅康、史密斯、美标、箭牌、科勒……近2000个一线品牌商品都参加了此次大型促销活动。东方家园为本次促销活动买断的商品更是达到了空前的超低力度，原价1666元的易安家实木复合门混油系列仅售899元/樘，节省46%；原价163元/平米的冠军墙砖，仅售99元/平米，每平米节省39%；原价799元的易安家座便器仅售499元，节省37%；原价880元的达尔玛水槽仅售399元，节省54%；原价1080的达尔玛花洒仅售399元，节省63%，折扣力度达到惊人的3.7折！
　　5倍积分 = 促销力度基础上再降5%
　　除了商品的诱人折扣外，东方家园针对会员还推出了一系列独享的优惠措施：从2月25日起，实行免费办卡；持卡消费满额还可凭积分兑换多达15种的积分兑换好礼，在此基础上，持东方家园会员卡至欧华尚美国际家居广场购买家具，还可在成交价基础上再9.8折，可谓是折上再折！3月5日-17日东方家园在此力度基础上更是推出全场5倍积分活动，任何品类、任何品牌，无一例外，相当于在所有促销活动基础上再优惠5%，积分礼品更是全面升级，景德镇8头茶具礼盒、苏泊尔锅具两件套、格兰仕电磁炉、九阳豆浆机……这些优惠举措充分彰显了东方家园会员积分的价值，也真正体现了东方家园对于会员感恩回馈的深情！
　　500户家装抢定会，主材差价10倍返

",6
"壁纸能够让任何空间得到转换(图)
","　　壁纸能够让任何空间得到转换。但是如果你不打算改变整个房间，那么可以考虑贴上一小部分，创造出焦点。壁纸面板能够给墙面增加戏剧感，能够将人们的目光吸引到这里。

",6
"“政策导向”铺路 水性涂料迎发展
","　　虽然现在很多发达国家已经开始强制使用水性涂料 ，但是，在我国水性涂料 仍然还没有普遍被市场接受。从20世纪90年代初开始，世界发达国家开始了“绿色革命”，带动涂料产业向“绿色”产品方向大步迈进，到目前为止，水性涂料迎来了发展黄金期。
　　传统产品危害明显
　　众所周知，传统涂料长期以来一直是家居装修一个比较重要的污染源。传统溶剂型涂料由于采用“天那水”(又名香蕉水，一般作为稀释剂，主要成分是二甲苯，挥发性极强，易燃、易爆、有毒)作为溶剂，造成大量有机物的挥发，且施工工具不易清洁。现在我国市场上的涂料，绝大部分还是使用有机溶剂作为溶剂和稀释剂，虽然经过多年的改进和提升，但是仍然难以和欧美等先进国家的产品媲美。
　　现代科技和医学技术已经证明，有机溶剂对环境和人类身体健康存在着极大的危害。权威数据表明，每年约有210万儿童死于装修污染，约有120万妇女因装修污染生出先天残疾儿，因此，世界卫生组织将室内空气污染列入“十大人类健康杀手”名单。
　　除此之外，有机溶剂和石油能源一样，属于不可再生资源。统计数据表明，2007年，我国涂料总产量约为400万吨，因为油性涂料挥发性强，涂装后约有60%的有机溶剂散发到空气中，对能源造成了浪费，同时严重污染了空气，特别是室内环境。据估算，在涂料的使用过程中，每年挥发的苯类、芳香族溶剂类达240万吨。
　　现在经常使用的有机溶剂大多是采用石油或天然气提炼的产品，其作用只限于调稀涂料，方便涂装，对成膜后的使用性能不能起到任何作用。
　　未能占据主流市场
　　水性涂料 用水代替有机溶剂，可以直接用水稀释，施工工具也可以用水清洗，降低了对环境的污染。有资料显示，现在水性涂料 在欧洲的使用率已经达到80%~90%，并且从2007年开始，欧盟已经禁止在家庭装饰中使用油性涂料。
　　我国市场上也有不少水性涂料产品在销售，但是，由于长期以来的消费习惯和价格因素等原因，无论是生产还是销售，在我国一直都是油性涂料占据了绝对强势地位。虽然近几年随着消费者对于环保的重视，水性涂料开始被更多的高端消费群体所接受和认可，但是对于更大的中低消费市场而言，依然是油性涂料的天下。
　　对此，中国涂料工业协会秘书长岳望坤分析，水性涂料最大的优势在于环保健康指标，但由于目前国内多数水性涂料产品的涂装效果还不能完全达到与油性涂料相同的水平，而且，水性涂料的涂装过程受气候、环境的影响较大，施工周期较长，因此，水性涂料在我国还很难真正占据市场。他表示，家具、玩具等厂商需要的是适应全天候生产的产品；油漆 工需要施工周期与环保健康并重的产品；家庭消费者需要价格合适且色泽、丰满度和耐水性好的产品。如果实现不了产品品质的升级，水性涂料是很难被国内市场广泛接受的。

",6
"2011年经销商首选十大家具品牌获奖名单
","　　单位名称 　　　　　　　　　　　品牌 　　　　　　　类型
　　深圳市耀华宜家家具有限公司 　　　柏森品牌 　　　　　　 实木家具
　　深圳市华源轩家具股份有限公司 　　皇家木匠品牌 　　　　实木家具
　　深圳市仁豪家具发展有限公司 　　　摩迪卡品牌 　　　　　实木家具
　　东莞市美幻美纶家具有限公司 　　　言木品牌 　　　　　　实木家具
　　香港润年实业(东莞)有限公司 　　　 润年·东家品牌 　　 实木家具
　　深圳市恒信华典家具有限公司 　　　恒信品牌 　　　　　　实木家具
　　东莞市家挺美家具有限公司 　　　　布尔乔亚品牌 　　　　实木家具
　　东莞市富洲家具有限公司 　　　　　艾森娜庄园品牌 　　　实木家具
　　友盟红山家具有限责任公司 　　　　雀之林品牌 　　　　　实木家具
　　深圳市新南天实业有限公司 　　　　丹迪品牌 　　　　　　现代板式家具
　　香港皇朝家私集团有限公司 　　　　皇朝家私品牌 　　　　现代板式家具
　　深圳富之岛家具股份有限公司 　　　富之岛品牌 　　　　　现代板式家具
　　佛山市中恒联合家具实业有限公司 　SHOWWIN上域品牌 　　软体睡眠
　　铟琦诚家具发展有限公司 　　　　　索菲品牌 　　　　　　软体睡眠
　　美尔室家具实业有限公司 　　　　　美尔室品牌 　　　　　软体睡眠
　　广东柏健家具有限公司 　　　　　　柏健品牌 　　　　　　软体睡眠
　　深圳市嘉豪何室实业有限公司 　　　中国红品牌 　　　　　新中式家具
　　香港百姓家园家具(深圳)有限公司 　 海欧品牌现代时尚 　　 休闲沙发
　　深圳市格调家私有限公司 　　　　　色全色美品牌现代时尚 休闲沙发
　　深圳欣昌美家家具有限公司 　　　　雅阁斯丹品牌 　　　　 整体家具
　　东莞市城市之窗家具有限公司 　　　城市之窗品牌 　　　　 整体家具
　　深圳市嘉得盈家具有限公司 　　　　圣美•至尊品牌 　　　 厚皮沙发
　　深圳市欧廷居家具制造有限公司 　　欧廷居品牌 　　　　　　厚皮沙发
　　广东(佛山)金富雅家具有限公司 　　 快乐驿站品牌 　　　　 儿童青少年家具
　　广东(佛山)金富轩家具有限公司 　　 新一派品牌 　　　　　 儿童青少年家具
　　广州恒大家具有限公司 　　　　　 多喜爱品牌 　　　　　 儿童青少年家具
　　香港金茂达家具集团有限公司 　　 金茂达品牌 　　　　　 欧•美•古典家具
　　东莞市富森家具有限公司 　　　　 艾博登品牌 　　　　　 欧•美•古典家具
　　东莞市楷模家居用品制造有限公司 楷模品牌 　　　　　　 现代板式家具
　　深圳市豪典工坊家具制造有限公司 唐人街品牌 　　　　　 实木家具
　　东莞宏升木制品有限公司 　　　　 奥克维尔品牌 　　　　 欧•美•古典家具
　　法国皇家•爱慕寝具(深圳)有限公司 皇家•爱慕品牌 　　　　 软体睡眠
　　雅梦娜家具实业(惠州)有限公司贝 特豪斯品牌 　　　　　 欧•美•古典家具
　　佛山市顺德区中至信家具制造有限公司 　中至信品牌 　　　 欧•美•古典家具
　　单位名称 　　　　　　　　　　　品牌 　　　　　　　类型
　　深圳市耀华宜家家具有限公司 　　　柏森品牌 　　　　　　 实木家具
　　深圳市华源轩家具股份有限公司 　　皇家木匠品牌 　　　　实木家具
　　深圳市仁豪家具发展有限公司 　　　摩迪卡品牌 　　　　　实木家具
　　东莞市美幻美纶家具有限公司 　　　言木品牌 　　　　　　实木家具
　　香港润年实业(东莞)有限公司 　　　 润年·东家品牌 　　 实木家具
　　深圳市恒信华典家具有限公司 　　　恒信品牌 　　　　　　实木家具
　　东莞市家挺美家具有限公司 　　　　布尔乔亚品牌 　　　　实木家具
　　东莞市富洲家具有限公司 　　　　　艾森娜庄园品牌 　　　实木家具
　　友盟红山家具有限责任公司 　　　　雀之林品牌 　　　　　实木家具
　　深圳市新南天实业有限公司 　　　　丹迪品牌 　　　　　　现代板式家具
　　香港皇朝家私集团有限公司 　　　　皇朝家私品牌 　　　　现代板式家具
　　深圳富之岛家具股份有限公司 　　　富之岛品牌 　　　　　现代板式家具
　　佛山市中恒联合家具实业有限公司 　SHOWWIN上域品牌 　　软体睡眠
　　铟琦诚家具发展有限公司 　　　　　索菲品牌 　　　　　　软体睡眠
　　美尔室家具实业有限公司 　　　　　美尔室品牌 　　　　　软体睡眠
　　广东柏健家具有限公司 　　　　　　柏健品牌 　　　　　　软体睡眠
　　深圳市嘉豪何室实业有限公司 　　　中国红品牌 　　　　　新中式家具
　　香港百姓家园家具(深圳)有限公司 　 海欧品牌现代时尚 　　 休闲沙发
　　深圳市格调家私有限公司 　　　　　色全色美品牌现代时尚 休闲沙发
　　深圳欣昌美家家具有限公司 　　　　雅阁斯丹品牌 　　　　 整体家具
　　东莞市城市之窗家具有限公司 　　　城市之窗品牌 　　　　 整体家具
　　深圳市嘉得盈家具有限公司 　　　　圣美•至尊品牌 　　　 厚皮沙发
　　深圳市欧廷居家具制造有限公司 　　欧廷居品牌 　　　　　　厚皮沙发
　　广东(佛山)金富雅家具有限公司 　　 快乐驿站品牌 　　　　 儿童青少年家具
　　广东(佛山)金富轩家具有限公司 　　 新一派品牌 　　　　　 儿童青少年家具
　　广州恒大家具有限公司 　　　　　 多喜爱品牌 　　　　　 儿童青少年家具
　　香港金茂达家具集团有限公司 　　 金茂达品牌 　　　　　 欧•美•古典家具
　　东莞市富森家具有限公司 　　　　 艾博登品牌 　　　　　 欧•美•古典家具
　　东莞市楷模家居用品制造有限公司 楷模品牌 　　　　　　 现代板式家具
　　深圳市豪典工坊家具制造有限公司 唐人街品牌 　　　　　 实木家具
　　东莞宏升木制品有限公司 　　　　 奥克维尔品牌 　　　　 欧•美•古典家具
　　法国皇家•爱慕寝具(深圳)有限公司 皇家•爱慕品牌 　　　　 软体睡眠
　　雅梦娜家具实业(惠州)有限公司贝 特豪斯品牌 　　　　　 欧•美•古典家具
　　佛山市顺德区中至信家具制造有限公司 　中至信品牌 　　　 欧•美•古典家具

",6
"他(她)们所居住的漂亮的房子(图)
","　　如今，一转眼两年过去了，不知道他(她)们的幸福生活怎样呢？这里拍到了他(她)们所居住的漂亮的房子，让我们一起来欣赏吧：

",6
"贵阳洋家具多国内造 促销刮打折风 
","　　记者暗访西南家具博览城、居然之家金阳店、都司路青禾、红星美凯龙等大型家居商城，没有发现达芬奇家具。记者从贵州检验检疫局方面获悉，目前我省没有直接通过该局进口的达芬奇家具，但不排除商家通过其他途径进口该品牌家具。
　　卖场里，一款巴西进口桌标价上百万
　　多数“洋家具” 国内造
　　一张单人床10多万元，一套沙发30多万元，近日央视《每周质量报告》节目曝光：经过检测，家具高端品牌达芬奇造假，原来号称100%意大利生产的洋家具产自国内。
　　连日来，记者暗访西南家具博览城、居然之家金阳店、都司路青禾、红星美凯龙等大型家居商城，没有发现达芬奇家具。记者从贵州检验检疫局方面获悉，目前我省没有直接通过该局进口的达芬奇家具，但不排除商家通过其他途径进口该品牌家具。
　　虽然没有找到达芬奇家具，但记者在市场上发现了近50家洋血统“家具”店铺，但这些店铺几乎没有一家能够出示进出海关凭证或其他进口证明。
　　位于金阳的西南家具博览城占地面积360亩，营业面积30万平方米，是目前全省规模最大、品种最齐全、配套最完善的家居物流中心。
　　“哦，不是，我们不是进口家具，我们的材质是缅甸进口，但是是在浙江那边生产的。”在二楼实木F区，一家卖东南亚家具的的店员说最近也听说达芬奇家具的事情，但他们家具虽然是进口材质，但不算是进口家具，是在国内生产的。
　　在皇家馆内另一家实木家具店，店员说家具材质是从俄罗斯进口的松木、香椿木。现在欧美风格很流行，产品还卖到国外，但是在成都生产，有检验合格证书。采访中，不少商家表示，现在很少有全进口的家具了。
　　“洋家具” 最低折扣降一半
　　“虽然不是全进口家具，但是材质漂洋过海，价格肯定比国产的贵。”在油榨街红星美凯龙B区，一套真皮沙发十分抢眼，引来10多名顾客围观。销售员大声介绍说，真皮是从意大利进口的，框架是国内高档实木，很少打折，以前即使打折最低也就八九折，现在打5.5折，23000元，很划算。
　　站在沙发前正在仔细看的肖女士用手摸摸，皱皱眉头问，达芬奇也是意大利进口的呢，现在打这么低折扣，是不是有问题哦？
　　在二楼一家销售衣帽间、生态门的店铺，部分进口枫木书柜折扣低至5折。据了解，采用欧洲比利时全进口板材、德国汉高环保胶水，最便宜一款书柜价格接近25000元。“现在床款打6折，结合韩国、美国和中国的风格，很难得了。”在金阳新区居然之家4楼，一家以欧美风格为主的家具店铺内，老板介绍主材是俄罗进口，以前从来不打折，也不参加商场促销活动，现在买很划算。
　　“洋家具”最低折扣降幅接近一半，采访中，“买满就送，低至5折……”等标语随处可见，很多市民质疑可能是受达芬奇家具影响，而商家们均回应称，与该事件无关，是正常促销。此外，记者了解到，即使这些“洋家具”降价，价格仍比同款国产品贵几千甚至上万元。
　　进口材料 “没”报关单
　　“这里有，云南省运送木材进入贵州的证明。”记者以消费者身份咨询居然之家3楼一家欧美风格家具店铺，店员为了消除记者因达芬奇进口家具带来的担忧，将一大叠复印的证书拿出来，翻找进口证明，结果只找到外省木材运入证明复印件，店员解释称，海关进口证明可能放在厂家。
　　也有不愿透露姓名的家具代理商向记者表示，目前想在国内买到高性价比的原装进口品牌很难，因为家具商销售技巧和产品包装方式无从辨别，同时冒充洋品牌现象很多，而且有的国产品牌直接伪造进口报关单及原产地证明，欺骗消费者。
　　众多家具 难觅使用说明书
　　“我们的标准绝对是符合国家标准要求的，这个请放心。”暗访中，关于甲醛释放标准问题，销售商家们几乎是口头承诺，多数无法书面证明。
　　据了解，由国家质量监督检验检疫总局颁布的《消费品使用说明第六部分：家具》中明确指出，出售的家具必须具备使用说明(标签、标牌、使用说明书)等，而实际执行情况却没有到位。
　　在西南国际家居博览城皇家馆内，记者走访15家商家，仅有2家能提供产品使用说明书，其中内容包括使用材料、用材说明、家具使用指导等11项内容，其中基材标明进口俄罗斯水曲柳实木、进口马六甲实木板；甲醛释放量小于或等于15毫克／升，标明本产品符合GB18584-2001《室内装饰装修材料木家具中有害物质限量》规定，甲醛释放量符合欧洲国家E1环保标准。另一家甲醛释放量小于或等于15毫克／升。
　　而记者查阅该标准，甲醛释放量限量值必须小于或等于1.5毫克／升。其余商家则表示，产品使用说明书只有购买家具后，新家具的包装里才有，现在只有产品款式的宣传单，无法出示使用说明书，还有商家把很多家具获奖证书摆在显眼位置。
　　⊙链接
　　辨别进口品牌家具
　　目前市场上号称“进口”的家具品牌大致分为三类，一种是纯正的原装进口品牌，一种是原料进口，国内生产线加工的进口品牌，一种是国内厂家模仿国外知名品牌家具设计的纯国产品牌，5招教您辨别：
　　一：验手续。包括海关报关单、海运提单、装箱单、货柜发票等。
　　二：看包装。产品介绍说明书和外包装盒都必须有各种标志。
　　三：查品牌。首先尽量选择有资质的大品牌经销商，可登录企业官网查看。
　　四：挑产品。边角、组合处、组合缝。另外，进口家具的五金组合件上一般都打有国外品牌，且光亮度好。

",6
"德立DIY秀出精彩  点缀个性生活
","　　个性，从来都是时代的宠儿。个性张扬的年代，谁都不想成为抛弃者，所以你是否也在无时不刻秀着自己的个性？或许达不到Lady Gaga顶级个性张扬，但是平凡的你，一件diy涂鸦的t恤、个性十足的发型……只要与众不同，你就是独一无二。德立DIY微博“点缀个性生活”活动已经在16日火热拉开帷幕，截止日期到8月31日。
　　或许你不是微博控，但是你是生活的主人，有权利追求自己的个性，一个人存在的价值是得到别人的认可，德立DIY微博为你提供一个秀出自我精彩的平台，让更多人知道你的魅力，在微博上你可以随心绽放属于自己的光彩，数以万计有着个性的粉粉与你一起打造属于你们的个性世界。
　　参与方法很简单，第一：登陆新浪微博只要你成为 @德立DIY 的粉丝，接着参与话题 #点缀个性生活# ，炫出你的个性元素，并@ 给德立DIY与三位好友；第二、登陆德立官网点击“点缀个性生活 秀出你我精彩“页面即可参与。只要你足够独特，就有机会获得礼品。
　　德立DIY微博很贴心为大家提供了精美的礼品，ipod touch、ipod shuffle、德立不锈钢垃圾桶。真诚期待你的参与，个性随我，精彩等你来！

",6
"直播：广东省家具商会第五届理事会就职典礼(8)
","　　【主持人】亲爱的各位来宾，接下来我们将在这样一个盛大的晚宴现场进行一系列的充满友谊的礼品交换环节，首先有请全国工商联家具装饰业商会与广东省家具商会执行会长张荣平先生互换礼物，有请全国工商联家具装饰业商会的代表丁佐宏先生，有请执行会长张荣平先生，有请两位互换礼物。
　　(互换礼物)
　　【主持人】全国工商联送给张荣平先生的是一个纯金的发财树，另外一个礼物是八骏图驰骋千里。谢谢两位！接下来有请香港家私业协会的负责人，有请广东省家具商会执行会长周山林互换礼物。
　　(互换礼物)
　　【主持人】这个环节是各地的家具商协会与广东省家具商会的互换礼物环节，先有请香港家私协会的朋友将礼物赠送给广东省家具商会，代为接受的是周山林先生，接下来周山林先生将八骏图送给香港的朋友。谢谢！
　　【主持人】接下来与广东省家具商会互换礼物的是四川省工商联家具装饰业商会，有请四川省工商联家具装饰业商会的朋友，代表广东省家具商会接受礼物的是四海集团的何志雄先生互换礼物。
　　(互换礼物)
　　【主持人】接下来互换礼物的是中国家具销售商联合会，有请杨亚中会长，有请广东省家具商会执行会黄华坤先生，有请！
　　(互换礼物)
　　【主持人】接下来将进行深圳市家具协会和广东省家具商会的互换礼物环节，有请深圳市家具协会的朋友，有请广东省家具协会执行会长周子鹏先生，有请！
　　(互换礼物)
　　【主持人】接下来有请广州市家具协会的朋友，有请广东省家具商会执行会长熊建涛先生上台。
　　(互换礼物)
　　【主持人】接下来互赠礼物的代表单位是温州市家具商会王东升会长，有请广东省家具商会执行会长何可钟先生。
　　(互换礼物)
　　【主持人】互换礼物的最后环节，有请中山市家具商会的负责人，有请广东省家具商会执行会长马明辉先生。
　　(互换礼物)

",6
"震惊之余很心痛 看看印度地狱似的平民窟
","　　震惊之余很心痛！看看印度地狱似的平民窟
 
　19世纪末的时候，达拉维那块地方是一片沼泽地，印度各地不同种族的贫民渐渐地迁移到这里，逐渐形成了贫民窟。1947年印度独立后，是贫民窟茁壮成长的时期。60多年过去了，印度的贫民窟规模越来越大，许许多多的家庭已经在这里生活了几年
　　达拉维之所以有名，在于它的位置。达拉维贫民窟位于孟买半岛的中心，就在全体市民的视线之内。向北6公里就是孟买机场，向南6公里就是商业中心地带。而孟买本身是印度的金融中心，也是被印度人引以为自豪的最发达的城市。随着经济起飞，达拉维就成为地产商垂涎的黄金地段。他们背靠政府的支持，一步步地蚕食贫民窟，企图用强行拆迁的手段把贫民彻底赶走，这激起了贫民的激烈反抗。

",6
"牛牌太阳能荣获09中国家电节能明星产品
","　　9月4日， 2009年中国家电节能研讨会在北京举行。来自工业和信息化部、家用电器行业协会、中国标准化研究院能效标识管理中心的领导和专家，以及家电生产和流通企业的代表共聚一堂，共同推广普及节能产品。评选推荐的2009年中国家电节能明星产品在会上正式发布。牛牌太阳能摘得太阳能热水器类“2009年中国家电节能明星产品”殊荣。
　　评委会介绍，本次评选主要围绕产品在节能、健康等方面进行综合比对，以使市场和消费者看清楚哪些是真正有节能产品。2009年，牛牌太阳能在国内市场市场份额平稳增长，热水工程接连中标。参加了太阳能热水器行业能效比标准制定过程中的产品测评。在节能、环保产品推广方面，牛牌太阳能推出金、福、吉、祥四大系列数十款09款新品，该系列产品采用环保无氟发泡保温、密排真空管技术，大大提高了太阳能热水器的环保和能效方面的性能，完全满足了消费者对舒适生活和节能环保的需求。 
　　记者从研讨会上获悉，节能家电已经成为今年和今后市场的主旋律。此外，电热水器、燃气热水器、太阳能热水器节能技术不断升级，成为家电市场上的节能黑马产品。 

",6
