0,1,2
"股民严重亏损 恐吓券商要求其改变股市走向
","一股民恐吓证券公司要求其改变股市走向
本报讯 (通讯员 敏诜 记者 徐亢美) 炒股遭到严重亏损后，马某竟通过电话对一家证券公司进行威胁,他要求证券公司改变股市走向,否则便炸掉证券公司。昨天，本市闵行区法院对这起编造恐怖信息案作出一审判决,马某被判处有期徒刑1年，缓刑1年。
    马某今年30多岁,他将卖房所得的60余万元全部投入股市。由于操作不当，投入的资金所剩无几。极度郁闷的马某产生了犯罪的念头。去年8月11日，股市一开盘，他向一家证券公司在莘庄的营业部打去恐吓电话。当警方对该案进行侦查时,马某上门投案自首。
 
    相关报道：
    股民急于解套 有人趁机下套
    股民人肉搜索盛行：投资者自发披露公司信息
    拒绝分红高管逆市加薪 股民抱怨曹德旺铁公鸡
    券商佣金相差大 股民可货比三家
    老股民的汇控情结
    股民弱市如何赚钱：不能不闻不问不动
    假网站挂杨百万大名 成都股民被骗8万元

",4
"虎年赚钱必须懂得虎口拔牙
","　　华讯财经
　　周三早盘受到美股收高刺激指数小幅跳空高开，在略微回落后多方向3000点发动总攻。然而3000点上空方势力强大，权重指标股的主动回落拖累再次指数，大盘一度出现小幅跳水。但是在昨日收盘价附近多方的逢低买盘积极，伴随着上涨的股票家数的不断增加，午盘指数再次兵临3000点城下。午后在指标股逐步回暖的刺激下指数开始震荡走高成功站稳3000点关口，尾市指数再接再厉以长阳线报收。
　　从盘面上看，涨停板的股票家数继续增加表明市场的做多人气快速恢复。符合国家七大新兴行业的股票走势抢眼，新材料行业的宁波韵升强势涨停，科技网络类的大族激光、拓邦电子也遭到主力资金的追捧。此外拆分上市概念个股在紫光股份和大唐发电双双涨停的带动下也有不俗表现。创业板全线飘红，在高成长的光环下走势再次强于其他板块。
　　从消息面上看，银监会相关负责人表示，银监会已向银行传达了关于立即执行二套房贷款新政的精神，但各银行的执行情况可能有差异，因此会存在短时间的缓冲期，但要求银行尽可能地缩短缓冲期。此外各银行业金融机构要加强土地储备贷款管理，严控房地产开发贷款风险；实行动态、差别化管理的个人房贷政策，严格限制各种名目的炒房和投机性购房；各大中型银行要按季度开展房地产贷款压力测试工作。
　　恒基投资认为：市场在经历了昨日的企稳之后，今日开始快速反弹成功收复3000点关口。由此可见3000点下的场外资金入场极为积极。尽管目前大盘从技术上分析均线系统依旧对于指数存在一定压力，但是今日大盘的大反攻出现了亮点可喜现象，第一是成交量的快速放大表明成为资金入场意愿坚决，第二是涨停板的股票家数的增加表明了市场的赚钱效应快速聚集对于人气的恢复产生积极的影响。预计大盘后期将维持震荡盘升的格局。
　　后市展望，纵观虎年的前4个月的行情，我们不难发现一个规律：虎年行情要先赚钱就要学会虎口拔牙，看似最危险的时候其实正是最安全的时候。本轮导致大盘下跌的地产股，其实早在去年4季度基金已经开始大幅减仓。尽管目前地产股的回升还尚需时日，但是对于从高点下跌80%相关个股来讲，要想继续大幅杀跌也是不现实的。投资者可以在目前的点位重点关注传统行业中业绩增长明确的医药股和新兴行业中的低碳经济和网络科技类个股。

",4
"环保行业：垃圾焚烧是固废处理未来发展重点
","　　1.事件
　　2010年3月10日，国家环保部副部长张力军在接受记者采访时表示：“凡是符合排放标准的垃圾焚烧厂，我们的态度还是支持的，二?英问题还是可以通过办法加以解决的。”
　　2.我们的分析与判断
　　(1)固废处理是环保行业未来的主力增长点
　　环保行业主要涉及到污水处理、固体废弃物处理和大气污染治理等相关的子行业，其产业链包括环保设备的设计和生产、环保工程的建设、以及环保设施的运营等。环保行业属于市政公用事业范畴，其投入主要来源于国家政策性的基建投资，环保项目资金需求量巨大。我们认为固废处理产业是环保行业未来发展的主力军，主要基于以下分析：
　　污水处理产业主要包括生活污水市场和工业污水市场。目前大中城镇生活污水市场的原始高速发展期基本完成，今后相对于10年前将保持年均15%的增长率，A股市场中需要重点关注的生活污水处理公司有创业环保(600874)、首创股份(600008)以及即将上市的重庆水务(601158)；工业污水市场还处于发展的初期，其产业主要涉及大型工业尾水的处理项目，例如石油化工、煤化工、电厂及其造纸厂等特种废水的处理，工业废水处理市场会受到国家是否对其执行严格的环保排放标准以及宏观经济发展状况的影响，A股市场中可以关注的工业污水处理公司有万邦达(300055)和正在申请上市的碧水源(A10064)。
　　固体废弃物处理产业主要包括生活垃圾市场和危险废弃物市场。目前我国垃圾处理基础设施严重不足，“垃圾围城”日益严峻，垃圾问题已经成为制约城镇化发展的主要原因之一。固体废弃物是浓缩态最高的污染物，但由于固废污染特征的迟缓性和曲折性，固废处理产业发展迟于水污染和空气污染治理3-5年。未来2-3年垃圾处理产业将进入建设高峰期，生活垃圾收费政策将逐步落实，征收方式类似生活污水处理费，垃圾处理将是下一个“污水处理产业”，产业年均增长率将至少达到30%，应该在产业高速成长的起点上投资，A股市场中需要重点关注的固废处理公司有合加资源(000826)和南海发展(600323)。
　　大气污染处理产业主要包括脱硫、脱氮、除尘市场。脱硫技术和工艺基本成熟，其产业的发展在于外延式的扩张，脱氮将会发展成下一个“脱硫产业”，而除尘产业发展依赖于执行严格的烟尘排放标准。基于我国节能减排政策和低碳经济发展战略，我们估计脱硫、脱氮和除尘等大气污染处理产业的年增长率约为10%，A股市场中需要重点关注的大气污染处理公司有龙净环保(600388)和菲达环保(600526)。
　　(2)垃圾焚烧是固废处理产业未来发展的重点。
　　固废处理的方式主要有填埋、堆肥和焚烧，到目前为止最常用的处理方式是填埋，这三种方法各有其优缺点。目前公众普遍反对的处理方式是焚烧，担心焚烧垃圾所产生的二?英将严重污染环境，且二?英是剧毒致癌物，公众对垃圾焚烧造成的环境问题及可能对人体健康造成的影响十分关注，我们认为出现这种担心是可以理解的，但是焚烧处理并没有想象的那么可怕，从我国未来城镇化进程的角度来看，采用焚烧处理方式是一种符合自身发展状况的方法。
　　从污染状况来看，不管是填埋还是焚烧都会对环境造成污染。垃圾填埋过程很难做到绝对地防渗，而垃圾渗滤液是一种污染性极大的剧毒物质，其中还会包含重金属离子，到目前为止如何对其进行有效处理还是一个世界性的难题。垃圾渗滤液流到地下水中造成的危害将是难以想象的，因为地下水的流动性和自净能力远远低于地表水，而在我国北方很多地方自来水来源于地下水或其水源跟地下水密切联系。可见，填埋会污染水体，焚烧会污染空气，地下水体的污染具有更强的隐蔽性和持久性。
　　从人权的角度看，不管垃圾处理厂建在哪里、以各种方式建设，都会遭到当地居民的反对。没有人愿意垃圾厂建在自家门口，这种想法是可以理解的，但是这也反映出了问题的症结所在，即人们更关注的是垃圾厂是否与自己有关，至于处理方式则是一个学术性的争议性问题。我们认为垃圾的运输收集难度远远大于污水处理，这给其处理会带来很大的麻烦，建议今后生活垃圾采取就近集中焚烧处理，这种方法可以平衡民众各自的利益。
　　3.投资建议
　　主要风险因素：宏观经济形势下滑，国家政策变化延缓环保投资的落实力度，可能导致行业发展低于我们的预期，从而影响我们对行业发展的判断。
　　垃圾焚烧处理的发展对合加资源(000826)是一个利好消息，这将加快其西安垃圾焚烧项目的进展，该项目总投资7亿多元，建成后将成为亚洲最大的垃圾焚烧发电厂，这将为公司在固废处理行业进一步做大做强打下基础。
　　我们预测合加资源2010年、2011年的营业收入分别为8.9亿元、12.9亿元，EPS分别为0.52元和0.70元。我们认为2010年经济发展形势非常复杂，资本市场会存在较大的波动性，公司合理的相对估值PE区间为30-40倍。
　　虽然现阶段合加资源内生性增长价值已经反映在了股价之中，但是固废行业的高速发展将为其带来超预期的业绩增长和股东回报率，继续维持“推荐”的投资评级。

",4
"倍新咨询：现金为主 持币过节
","　　倍新咨询
　　外围股市涨势不止，A股市场跌跌不休，让国内投资者无不感叹。发生主权债务危机的欧洲主要国家股市涨势如虹，昨天德法两国更是涨幅超过5%，而经济形势总体向好的中国却一路下行。从整个盘面看，很难找到具有持续性的热点板块，短期热点几乎都处于一日游状态，若非提前埋伏，追涨往往成为受伤者。随着成交量的萎缩，热点将进一步沉寂，市场将越来越难做。
　　本周市场持续走弱，主要源于投资者没有信心，对当前市场担忧主要有两个方面，一是节假日临近，大多数人都处于观望之中，持有股票的人往往选择冲高出局，以此规避长假风险。而是经济形势比较复杂，宏观政策不见放松，尤其是资金面非常紧张，像昨天上海银行间同业拆借利率大幅飙升，隔夜拆借利率直接上涨近100个基点，甚至于有部分小银行打出29日和30日的日拆借利率达到千分之六的水平，可见资金面的紧张程度。作为资金推动的A股市场，市场没有钱，一切都是空谈，大盘自然涨不上去。所以我们维持节假日钱市场好不了的判断不变。
　　节前市场表现极差，节后是否有比较好的机会呢？根据目前可观测的经济数据看，节后也未必有好的行情。所以被套不深的重仓投资者还是不要对国庆节后的行情抱过高期望，逢高降低仓位，等待节后数据明朗后再入场不迟。毕竟启动一波行情后非几个交易日就结束。总之，对节假日前后的市场保持谨慎态度很有必要，最好多持有现金过节。

",4
"煤炭板块走弱 山西焦化领跌
","　　兴业证券发布的煤炭行业研报指出，国内煤价持续下跌，8月15日，秦皇岛港大同优混(6000大卡)及山西大混(5000大卡)价格周环比均下跌5元/吨，山西优混(5500大卡)价格周环比下跌10元，普通混煤(4500大卡及4000大卡)价格与上周持平。报告维持行业“中性”评级。
欢迎发表评论  我要评论

",4
"腾讯网改签合同 网络写手收入下降集体“罢写”
","　　不少热衷于阅读网络文学的读者发现，原本正在腾讯原创文学频道中连载的一些网络小说，最近突然停止了更新，该网站页面上同时还冒出了一封封《腾讯作者集体抗议书》。有关腾讯原创文学写手被克扣、拖欠稿费的说法，一时之间也在网上闹得沸沸扬扬。
　　事件的起因是该网站编辑部近期公布了作者稿酬。按照该资料，不少网络小说写手的稿酬连续两个月出现大幅缩水。面对这一突如其来的变故，一些作者迅速予以回击。他们联合发表声明，称将停止作品连载，并向腾讯方面提出索要拖欠稿费等要求。
　　截至昨天晚间，该频道上的部分作品已经开始恢复连载，但读者们却反映，连载速度已明显大不如前。而一些已经重新动笔的作者则明确表示，恢复写作是为了对读者负责，如果得不到网站方面的合理答复，完成手上的作品之后，他们将会转投到其他网站继续写作。
　　两个月，稿费缩水六成多
　　10月28日，腾讯贴出公告称，对其“作品统计和推荐规则进行相关调整”。按照腾讯方面的说法，此次调整是为了防止个别作者靠“刷点击”、“刷流量”和“上传虚假字数”等手段来恶意骗取稿费。由于网络小说作者们6月份的稿费将按照新规来计算，腾讯方面特别提醒说，“可能短期会对部分作者收入造成一定影响”。
　　但是，当6月份和7月份的稿酬公布之后，还是在作者中间引起了轩然大波。“5月稿费税后有2300元，6月只有1200元，到了7月竟然只剩下800元。”和很多同行一样，在腾讯连载小说的写手小兰(化名)怎么也想不明白，“我的读者流量和连载字数都有了不小的提升，可为什么稿费反而是在不断大幅下降？”
　　一些写手还联想到了腾讯拖欠作者稿费的问题。有写手表示，尽管以前腾讯存在拖欠稿费的现象，但过后还是能够如数支付；可是这回直接把稿酬降低了，让人实在无法接受。这位写手诉苦说，大家向网站方面投诉，却得不到答复，不仅抗议书被批量删除，一些作者的更新后台还被锁死，连维权的QQ群都被强行解散了，“除了罢写，我们真的不知道该怎么办了。”
　　改合同，其实暗藏玄机？
　　写手小晶(化名)认为，自己的稿费缩水，与此前腾讯方面要求他们改签合同不无关系。“今年9月，腾讯的编辑突然要求我们改签合同，包括名下所有作品的电子和无线版权终身归腾讯所有。网站要求我们一周内必须签好，否则作品就不能上架。”小晶说，这份合同很复杂，自己根本看不明白，“但是编辑说以后收入会更多，没多想就签了。”不过，为什么6月份的稿费也要按照这份新合同结算，小晶表示想不通。
　　还有写手认为，腾讯曾在9月突然改变文学作品的收费模式，这也直接影响了他们的稿酬。据了解，以前读者如果想要阅读腾讯的原创文学作品和从其他文化公司引进的作品，需要支付两笔费用；但是收费模式修改之后，读者每月只花10元钱就能阅读所有这些作品了。“读者数量没有明显增加，总收入不会取得相应的增长，但网站引进的作品却源源不断地涌进来，自然会对原创作者的收入造成挤压。”有写手这样分析。
　　对于网络写手的猜测，腾讯方面明确答复，采取新的稿酬计算方式，其实并没有变动稿费结算逻辑和结算公式，反而把作者的收入与其推荐次数、更新是否及时、是否有新书上架、读者的喜好程度等挂钩，能够更精确地保障作者的利益。至于改签合同，腾讯方面声称更是和稿费变化无关。该网站还表示，后续会持续不断地优化提升稿费结算系统后台，以确保每一笔稿费及时到账。
　　想维权，先读懂“霸王条款”
　　对于腾讯方面的回答，一些业内人士表示难以理解。业内资深人士张先生是另外一家文学网站的负责人，在他看来，因为采取新的稿酬结算方式而让众多作者收入骤降，这从逻辑上怎么也说不通。据他分析，目前发生这种情况，一方面可能是因为腾讯内部的稿酬机制尚不合理，编辑和作者之间又缺乏沟通；另一方面也可能是由于腾讯改变了原有的商业战略，不得不对作者的稿费系统进行调整。
　　不过，在合同中设置不合理的“霸王条款”，这在文学网站中是普遍存在的现象。比如有的网站会要求写手签署类似卖身契的合同，规定作者在合同期内只能在该网站发表作品，如果出版纸质书，还必须向网站方面缴纳稿费或版税。还有的网站甚至在合同中提出，如果作者未能完成作品，可以由他人以其名义代为续写。由于这些合同内容庞杂，在没有经纪人或法律专家把关的情况下，很多写手只能硬着头皮签字。
　　对于网络写手们遇到的困惑，中国版权保护中心法律部副主任梁飞提了个醒：“作品版权的最终归属和处置方式要看合同的具体规定，如果认为不合理，可以提出协商修改。”至于变更合同，必须双方达成一致，如果不能达成双方认可的协议，作者有权拒绝变更，并要求在期限内按照原有合同执行。他同时强调，网络文学的作者们也应谨慎对待合同，提高法律维权意识。
　　漫画/赵春青

",5
"淘宝瞄上90后人才 人才储备工程夏令营在杭开课
","　　记者 张丽华
　　“这帮孩子不得了！”当淘宝网“人才储备工程”夏令营集训学生代表发言完毕之后，媒体席上发出一片啧啧声。昨日，淘宝网“人才储备工程”夏令营集训在杭州正式开课，经过2个月10所城市、百余所高校的人才选拔，最后面试通过的100名在校学生将进行为期十天的夏令营集训。
　　今年5月份，淘宝网联合共青团中央，携手淘宝网合作伙伴，在全国大学校园开展以“就业”为主题的大型校园招聘工程，招募带薪在校员工的活动在北京、上海、广州、武汉、郑州、西安、南京、杭州、长沙、济南等10个城市轮流展开，每个城市选取一所高校作为报名面试点，该城市各所高校在校大学生均可参加报名面试，经过2个月的选拔，最终在10所城市的百余所高校中通过面试、复试选出了此次来杭参加夏令营集训的100名大学生。可谓“过五关斩六将”，不少都是各个学校的学生会主席，还有一些才艺能手。此次进入夏令营的学生小吴告诉记者： “能够成为‘百分之一’，心里非常激动，我今年大二，在未来的两年里，我在完成自己学业的同时，还可以随时和淘宝网这样新兴的电子商务企业配合一些校园活动，可以预见的是，对我提前进入社会、适应社会有很大的帮助，这是一个千载难逢的机会。”
　　据了解，百名带薪在校员工在杭州夏令营集训期间，将接受淘宝网整体系统的培训，受训同学将在十天之内接受阿里巴巴集团、淘宝网一整套特有的公司文化和员工价值观的培训等，还能和淘宝网高管进行面对面交流。同学们夏令营结束返校后，还将享受淘宝网提供的工资待遇，真正使在校大学生实现“上学、上班、上淘宝”。毕业后，淘宝网将优先考虑对他们予以录用，在大学生就业越来越难的今天，这应该是最吸引学生的地方。
　　淘宝大学校长刘博先生介绍，此次活动招聘主要面向大一至大三的学生，月薪将在500元—1200元不等。同时，学生领袖可以带领团队上淘宝网接任务，包括公益的或商业的推广工作，获得更多的奖金报酬。
　　大淘宝首席品牌官王帅先生表示，电子商务是现代服务业的代表，现代服务业是进入21世纪社会主要容纳就业的领域，而且高速发展当中，淘宝此次召集大学生来杭州参加夏令营，主要目的是让大学生更早地接触和了解电子商务，熟悉现代服务业，无论从独立创业还是就业的角度说，都是想为大学生开启一条阳光大道，跳脱出现在传统就业模式竞争的红海。所以说夏令营是为大学生就业创业开启一扇窗户，让大家睁眼看世界，并通过这些90后种子选手把理念带回学校，让更多的大学生找到未来合适的就业方向。

",5
"台积电张忠谋重任CEO百日四大投行上调目标价
","　　新浪科技讯 9月15日早间消息，据台湾媒体报道，9月19日，将是台积电董事长张忠谋重任CEO的第100天，在这100天内，他已经给了市场投资人一个大礼，而四大投行摩根大通、美林证券、花旗及高盛也都跟着调高台积电的目标股价。
　　四大外资，齐调高目标价
　　根据台积电公布的最新财报，第三季合并营收约九百亿新台币，环比增长21%；第三季毛利率约为48%，大幅优于市场预期。今年资本支出预估也由年初的15亿美元上修至23亿美元，对半导体产业的复苏速度也比先前预期的更快，预估2011年产值即可恢复到2008年水准。
　　张忠谋一口气调高全球半导体产值、电子产品产值、第三季营收、全年资本支出共四项数据，让四大外资投行摩根大通、美林证券、花旗及高盛也跟着调高台积电的目标股价。
　　对内，“张大帅”更是从六月十二日回任的第一天，就开始整顿台积电的内部军心，撤换人力资源主管，重新评量内部考绩制度。原因就在于金融海啸后，台积电因为裁员问题处理不当，让张忠谋最重视的公司形象大受冲击。
　　当时，台积电离职员工跑去张忠谋家前举起白布条，抗议公司亏待了他们，造成外界震撼。由于张忠谋的带兵哲学就是“人才是公司最重要的资产”，但迫于金融海啸后的成本压缩，以年5%员工淘汰率之名行裁员之实，这一点完全悖离张忠谋的管理方式，也种下撤换CEO的决定。
　　变相裁员，种下换CEO决定
　　张忠谋知道“股东与客户”等大众力量的扩张，可能导致公司动荡，因此他一回任就立刻公开道歉，还承诺将回聘遭到解雇的员工，而不愿意回公司的员工， 可获得10到50万新台币的关怀金。此举，不仅让台积电重新获得大众的信赖与尊重外，员工齐心努力缴出的好成绩，更让投资圈高举双手投入张忠谋的怀抱。
　　重新投入张忠谋怀抱的不只是投资人，还包括了从去年底开始陆续流失的客户。由于去年第二季需求不错，产能有吃紧现象，台积电在蔡力行的主导下，向客户涨价一成，当时，台积电对于这个四年来首度涨价的理由是，“由于原物料价格飙涨，为反映成本，台积电被迫调整价格”。
　　虽然这个理由听起来似乎言之成理，但在台积电开了第一枪以后， 包括竞争对手联电以及封测厂颀邦科技等也宣布考虑跟进，此举形同台积电带头，客户当然气得大为跳脚！而且到了第三季，需求不但没有改善，全球还爆发金融海啸，据了解，客户为了避免以后再被台积电在价格上“摆一道”，于是决定扶植联电、中芯以及特许等其他竞争对手。
　　想不到，对于订单可能流失的问题，蔡力行的回应竟是，“竞争永远是生意中重要的一环，客户有其他机会与选择也是正常的。”因此，当蔡力行得罪客户的消息传到张忠谋耳里时，台积电和客户的关系也已经到了几乎无法修补的程度，老人家当然大为光火。
　　教父智慧，化解客户不满
　　而张忠谋回任CEO之后，他一方面安内，赢回员工对公司的认同，另一方面就是攘外，积极化解客户对台积电的不满。就在8月18日台积电举 行的“业务周”中，张忠谋以CEO的身分听取各业务单位报告，他再一次大声宣布，现在公司的首要之务就是把台积电之前流失的博通、高通、迈威尔(Marvell) 等主要客户部分订单，重新夺回来！
　　没几天， 市场就已传出台积电接获美国博通(Broadcom)无线通讯单晶片大单，每月高达2至3万片十二?晶圆，几乎塞满一座十二?厂，对台积电的 单月营收贡献约数十亿新台币， 大幅拉高了第四季的营运表现。据悉除了博通之外，高通也加码55和65奈米的制程订单，英伟达(NVIDIA)及超微等也扩大订单。
　　不仅如此，张忠谋深谙“危机时也是开创新局时”，台积电单在7月就积极投资25奈米先进制程设备，超过2.5亿美元(约新台币82.5亿元)，“经济将向左倾斜的L型复苏”是张忠谋对于金融海啸后的全球经济看法，面对混沌中的变局，张忠谋要以教父的智慧冲过迷雾，任重而道远。 (木木)

",5
"最优化方案 热门单反单电镜头搭配推荐
","　　随着单电相机越来越受到关注，厂商对此类型的数码相机也加大了开发的力度，不但单电新品越来越多，单电镜头也越来越丰富了，就在过去的Photokina2010展会上，奥林巴斯、松下、索尼等单电厂商推出相应的单电镜头，以此来完善自家的单电系统，而像佳能、尼康等主打单反相机的厂商也推出一系列诱人的镜头新品。面对众多新相机新镜头，不免让我们在选机配镜的时候提供更多的选择。可换镜头的数码相机现在包括了单反和单电相机，今天的导购我们不妨来看一下市面上热门的单反、单电相机可以怎样搭配镜头。
　　推荐产品：佳能60D(资料 报价 图片 论坛)(单机)
　　参考价格：6999元
　　佳能60D于上个月月底上市了，单机售价6999元，与50D上市时的售价相似，小型化以及改变材质后的中端单反相机60D，变得更加适合入门用户使用，作为一款中端单反相机60D的手感以及操作是明显要比佳能550D好的。对焦驱动也使得60D比550D对镜头自动对焦性能的发挥表现得更好。
　　佳能EOS 60D机身设计最大的亮点是其搭载了能够实现多角度拍摄的约104万点，3.0寸可旋转液晶监视器，这在佳能EOS单反系列中是首次使用。60D的液晶监视器可横向打开、纵向调整角度，能实现快捷的高角度和低角度拍摄。另外其表面采取了5层涂层，包括防反射涂层、防尘氟涂层和防划硬涂层，在晴朗的室外进行短片拍摄或是调整液晶监视器角度进行实时显示拍摄时，可有效抑制反射光，获得良好的可视性。
　　佳能EOS 60D除了延续佳能EOS系列单反出色的性能之外，还创新性地增加了一项十分有趣好玩的功能——创意滤镜。利用此功能，在相机内即可完成对拍摄图像(S-RAW与M-RAW除外)的简单编辑。EOS 60D共搭载有4种创意滤镜效果，分别为颗粒黑白、柔焦、玩具相机效果和微缩景观效果。对于PS技术不太精湛的用户来说，这项功能不仅有意思，还能够激发用户不一样的创作激情。
 
　　搭配镜头：佳能 EF-S 17-55mm F2.8 IS USM
　　参考售价：7200元
　　主要特点：
　　最大光圈恒定f/2.8的标准变焦EF-S镜头，相当于27-88mm视角。内置影像稳定器，防抖效果相当于提高3档快门速度；采用3片非球面镜片和2片超低色散镜片，成像素质出色；优化的镜片位置和镀膜有效抑制鬼影和眩光；环形超声波马达、内对焦和新的对焦算法，共同带来安静快速准确的自动对焦；采用圆形光圈设计，背景虚化更完美；可全时手动对焦；全焦距范围内最近对焦距离都是0.35米。
　　参数规格：
　　镜头结构：12组19片
　　最小光圈：22
　　对焦距离(cm)：35
　　滤镜口径(mm)：77
　　视角：78°30""-57°30""
　　放大倍率：0.17
　　光圈叶片数：7
　　遮光罩：EW-83J
　　镜头尺寸(mm)：110.6×83.5
　　重量(g)：645
　　编辑点评：佳能60D在目前的佳能APS-C画幅单反相机当中，性价比还是非常不错的，尽管定位上有些许下降，但毕竟也是中端单反的机身构架，比较50D，在机身性能上提升了不少，也增加了很多专业功能。入门进阶用户很好的选择之一。而佳能 EF-S 17-55mm F2.8 IS USM则是佳能非全副镜头当中性能最好的一支变焦镜头。拥有F2.8大光圈以及常用的焦段，售价也比起尼康同规格的产品要便宜数千元，与60D搭配可以满足日常大部分的拍摄需求，同时大光圈也在创意拍摄以及视频拍摄的时候发挥较大作用。

",5
"股指冲高回落 后市如何运行
","　　国诚投资
　　今日沪深两市出现冲高回落走势，下跌个股多于上涨个股，至收盘，沪指报收3073.11点，跌幅-0.48%，深成指报收12548.91点，跌幅-0.31%；两市合计成交约2245.55亿元，量能与上一个交易日基本相当，涨停个股11只，无跌停个股。
　　消息面来看，楼市调控酝酿“二轮风暴”，两会或成分水岭，高房价和房地产市场调控已成政协委员关注的焦点，多份提案直指房地产问题，包括信贷、财税、融资审批、土地等一系列的第二轮调控风暴正在酝酿之中，目前房地产股出现上涨还只能当技术性反弹，投资者需谨慎对待；二月份PMI为52.0%，环比回落3.8个百分点，PMI连续12个月位于50以上，这表明我国制造业虽仍在扩张，但是扩张的速度有所放缓；央行3月2日发行一年期600亿元央票，这表明央行正在加大资金回笼力度，未来央行在公开市场上将会继续加大资金回笼力度，对以资金推动的沪深来说还是具有较大的压力；招行220亿配股融资获证监会批文，其他几家银行也会跟着获批或提出融资方案，因为核心资本占比较低的华夏、深发展等三家银行要实现核心资本占比达标，也将面临后续的融资压力；两公司IPO过会，六公司周五上会，发审委又开始加快IPO批复的速度，对股市资金面有一定压力；经济数据及并购消息推动周一美股攀升，道琼斯工业平均指数上涨78.53点，收于10,403.79点，涨幅0.76%。
　　板块方面，物联网板块以1.88%的涨幅领涨于大盘，其中远望谷涨停、新大陆、大唐电信等个股的涨幅均在6.5%以上，低碳经济板块受利好预期的影响，个股表现较为活跃，其中雪莱特、孚日股份涨停，江苏国泰、鲁阳股份涨幅均超过7%，电子信息、智能电网板块也有不错表现，有色金属、稀缺资源、煤炭石油板块跌幅居前，云南铜业、铜陵有色、江西铜业跌幅均超过4%，严重拖累了大盘股指。
　　技术面来看，今日大盘如期出现冲高回落，盘中最高上攻到3095点，收盘失守120日均线，后市大盘又将何去何从了？笔者认为：目前大盘中期向下趋势仍没有改变，表现较好的中小板综指(399101)目前处于赶顶的走势，笔者再次提示风险即将来临，前期中小板综指达到6200点时笔者及时向投资者提示市场风险，后来该指数最低下探到5326点，很多个股跌幅高达30%以上，为投资者有效规避了市场风险，目前该指数出现再次上攻很可能是诱多，投资者需谨慎，该指数在2008年1月份曾创出历史最高点6315点，目前很有可能在该位置做一个双重顶图形，一旦形态成立，那下跌风险可想而知，与此同时，目前多数大盘权重股中期上升趋势已经破坏，由于很多权重股进入全流通格局，由于流通市值较大，机构炒作起来相比以前具有更大的难度，当前位置很难指望权重股走出07年的大行情，市场格局已经发生了明显的变化，对于后市建议投资者谨慎操作为好。

",4
"XTO能源将09年资本开支计划削减17%
","　　【MarketWatch纽约2月3日讯】北京时间2月3日晚间消息，美国石油和天然气勘测商：XTO能源公司(XTO)宣布，将2009年的资本开支计划削减17%，套期保值协议的结算给公司带来了约8亿美元的收益。这笔钱将用于削减债务。去年，当XTO以42亿美元收购股权封闭公司Hunt Petroleum的活动步入最高潮时，XTO的债务总额也随之达到顶峰。
　　目前XTO在开发和勘查方面的年资本预算为27.5亿美元，低于早先设定的33亿美元。用于管道基础设施、压缩和处理设施建设的预算为4.5亿美元，较原计划减少10%。
　　XTO的董事会主席兼创始人罗伯-R-辛普森(Bob R. Simpson)表示，在当前天然气市场供应过剩的情况下，过快增加产量进入市场不是利用股东资源的谨慎之道，公司将谋求从套期保值部位中获利，目前这些避险部位相当于公司预期销售量的80%。在降低资本开支的同时，XTO将2009年产量成长率目标降至14%。

",4
